Published Date,Published Time,Saved Date,Edited Date,Timezone,Author,Outlet,Headline,Coverage Snippet,Contextual Snippet,Insight Name,Insight,URL,Image URLs,Attribution,Media Type,Classification,Sentiment,Language,Translated Language,AVE(USD),Impressions,Domain Authority,Word Count,Duration,Continent,Country,Province/State,County,City
1/30/2025,7:32:37 AM,,,UTC,,Statybunaujienos.lt,EIKA grupės NT projekto plėtrą pirmą kartą finansuos institucinis Europos finansuotojas,"Europos rekonstrukcijos ir plėtros bankas (angl. European Bank for Reconstruction and Development, EBRD) suteiks 18 mln. eurų paskolą „EIKA“ grupės plėtojamam „Jasinskio 2“ verslo centrui.","Europos rekonstrukcijos ir plėtros bankas (angl. European Bank for Reconstruction and Development, EBRD) suteiks 18 mln. eurų paskolą „EIKA“ grupės plėtojamam „Jasinskio 2“ verslo centrui.",,,https://www.statybunaujienos.lt/naujiena/EIKA-grupes-NT-projekto-pletra-pirma-karta-finansuos-institucinis-Europos-finansuotojas/23747,"https://www.statybunaujienos.lt/images/public/Eika%20grup%C4%97%20ir%20Europos%20pl%C4%97tro%20bankas.jpg,https://www.statybunaujienos.lt/images/naujienos/726_545/7940fc521cc3ab8e898c8062fc9518c5.jpg,https://www.statybunaujienos.lt/images/naujienos/1200_900/7940fc521cc3ab8e898c8062fc9518c5.jpg",,ONLINE_NEWS,,NOT AVAILABLE,Lithuanian,,245.88,9835,29,25,,Europe,Lithuania,,,Vilnius
1/30/2025,7:25:07 AM,,,UTC,,15min.lt,EBRD finansuos „EIKA“ grupės vykdomą verslo centro „Jasinskio 2“ plėtrą,"Europos rekonstrukcijos ir plėtros bankas (angl. European Bank for Reconstruction and Development, EBRD) suteiks 18 mln. eurų paskolą „EIKA“ grupės plėtojamam „Jasinskio 2“ verslo centrui. Kaip numato pasirašyta sutartis, EBRD finansuos 60 proc. projekto...","eurų paskolą „EIKA“ grupės plėtojamam „Jasinskio 2“ verslo centrui.

Kaip numato pasirašyta sutartis, EBRD finansuos 60 proc. projekto išlaidų. Tai bus pirmas „EIKA“ grupės ir EBRD bendradarbiavimo projektas.

„Tai yra neeilinis įvykis „EIKA“ grupei,",,,https://www.15min.lt/verslas/naujiena/bns-spaudos-centras/ebrd-finansuos-eika-grupes-vykdoma-verslo-centro-jasinskio-2-pletra-500487,"https://sc.bns.lt/docs/1/500487/lg_DomasDargis.jpg,https://s1.15min.lt/static/cache/MzAweDYwMCwsNzU2NTQ0LG9yaWdpbmFsLCxpZD05MDkxODc2JmRhdGU9MjAyMyUyRjA4JTJGMTcsMTQwOTgxMzEzMg==/18238551582019096520-64de04f501449.jpg,https://s1.15min.lt/static/cache/MzAweDYwMCwsODU1MDc2LG9yaWdpbmFsLCxpZD05MTcyNDY4JmRhdGU9MjAyMyUyRjEwJTJGMDQsMjAwNzkxMTQxOA==/830587867033836859-650be96e3de62-651d3a84608dc.jpg",,ONLINE_NEWS,,NOT AVAILABLE,Lithuanian,,31807.48,1272299,74,381,,Europe,Lithuania,,,Vilnius
1/29/2025,11:28:59 AM,,,UTC,Edgaras Savickas,Lietuvos Nacionalinis Radijas ir Televizija (LRT),Siūlo atimti vieną investicinių fondų privilegiją: biudžetas pasipildytų 56 mln. eurų,"Šiuo metu Lietuvoje veikiantys investiciniai fondai ir kiti kolektyvinio investavimo subjektai (KIS) naudojasi specialia pelno mokesčio lengvata, dėl kurios valstybės biudžetas per metus netenka apie 55,9 mln. eurų. Valdantiesiems ketinant imtis mokesčių...","Tarp informuotiems investuotojams skirtus KIS valdančių bendrovių yra tokie žinomi pavadinimai kaip „Modus Asset Management“, „Nextury Asset Management“, „Practica Capital Management“, „Braitin“, „Capitalica Asset Management“, „Eika Asset Management“...",,,https://www.lrt.lt/naujienos/verslas/4/2471885/siulo-atimti-viena-investiciniu-fondu-privilegija-biudzetas-pasipildytu-56-mln-euru,https://www.lrt.lt/img/2024/06/21/1802268-43974-1287x836.jpg,,ONLINE_NEWS,,NOT AVAILABLE,Lithuanian,,29271.7,1170868,70,937,,Europe,Lithuania,,,Vilnius
1/29/2025,8:31:04 AM,,,UTC,,Verslo Idėjos  - Tiekėjai,„Shift4 Payments Lithuania“ per metus įdarbino 200 žmonių ir dabar ieško dar beveik 50,JAV saugių mokėjimo apdorojimo sprendimų lyderės „Shift4” padalinys Lietuvoje pernai pasamdė daugiau nei 200 darbuotojų ir 2025 metais tempo nemažina – iki vasario mėnesio vidurio bendrovė ketina priimti dar bent 40 specialistų. Naujų darbuotojų poreikį...,"...tik į naujų darbo vietų kūrimą Vilniuje, bet ir į esamų darbuotojų gerbūvį“, – pažymi bendrovės talentų pritraukimo vadovė.

„EIKA“ grupei priklausanti nekilnojamojo turto projektų ir turto valdymo įmonė „EIKA Development” išnuomojo biurų patalpas na...",,,https://versloidejos.lt/verslo-naujienos-is-lietuvos-ir-pasaulio/shift4-payments-lithuania-per-metus-idarbino-200-zmoniu-ir-dabar-iesko-dar-beveik-50/,"https://versloidejos.lt/wp-content/uploads/2025/01/original_Aiste_Kairiene.jpg,data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201584%20396'%3E%3C/svg%3E",,ONLINE_NEWS,,NOT AVAILABLE,Lithuanian,,0.25,10,,546,,Europe,Lithuania,,,
1/28/2025,7:19:47 PM,,,UTC,,BNS Spaudos centras,"Pernai pasamdę daugiau nei 200 specialistų, „Shift4 Payments Lithuania“ toliau ieško dar beveik pusšimčio darbuotojų",JAV saugių mokėjimo apdorojimo sprendimų lyderės „Shift4” padalinys Lietuvoje pernai pasamdė daugiau nei 200 darbuotojų ir 2025 metais tempo nemažina – iki vasario mėnesio vidurio bendrovė ketina priimti dar bent 40 specialistų. Naujų darbuotojų poreikį...,"...tik į naujų darbo vietų kūrimą Vilniuje, bet ir į esamų darbuotojų gerbūvį“, - pažymi bendrovės talentų pritraukimo vadovė.

„EIKA“ grupei priklausanti nekilnojamojo turto projektų ir turto valdymo įmonė „EIKA Development” išnuomojo biurų patalpas na...",,,https://sc.bns.lt/view/item/pernai-pasamde-daugiau-nei-200-specialistu-shift4-payments-lithuania-toliau-iesko-dar-beveik-pussimcio-darbuotoju-500375,https://sc.bns.lt/docs/1/500375/original_Aiste_Kairiene.jpg,,ONLINE_NEWS,,NOT AVAILABLE,Lithuanian,,0.25,10,,630,,Europe,Lithuania,,,
1/28/2025,4:46:01 PM,,,UTC,Spaudos Centras,SkaitykIT,"Pernai pasamdę daugiau nei 200 specialistų, „Shift4 Payments Lithuania“ toliau ieško dar beveik pusšimčio darbuotojų",JAV saugių mokėjimo apdorojimo sprendimų lyderės „Shift4” padalinys Lietuvoje pernai pasamdė daugiau nei 200 darbuotojų ir 2025 metais tempo nemažina – iki vasario mėnesio vidurio bendrovė ketina priimti dar bent 40 specialistų. Naujų darbuotojų poreikį...,"...tik į naujų darbo vietų kūrimą Vilniuje, bet ir į esamų darbuotojų gerbūvį“, – pažymi bendrovės talentų pritraukimo vadovė.

„EIKA“ grupei priklausanti nekilnojamojo turto projektų ir turto valdymo įmonė „EIKA Development” išnuomojo biurų patalpas na...",,,https://www.skaitykit.lt/pernai-pasamde-daugiau-nei-200-specialistu-shift4-payments-lithuania-toliau-iesko-dar-beveik-pussimcio-darbuotoju/,https://www.skaitykit.lt/wp-content/uploads/2025/01/original_Aiste_Kairiene-768x635.jpg,,ONLINE_NEWS,,NOT AVAILABLE,Lithuanian,,7.5,300,25,611,,Europe,Lithuania,,,
1/28/2025,4:45:14 PM,,,UTC,Monika Salygė,Man.lt,"Pernai pasamdę daugiau nei 200 specialistų, „Shift4 Payments Lithuania“ toliau ieško dar beveik pusšimčio darbuotojų",JAV saugių mokėjimo apdorojimo sprendimų lyderės „Shift4” padalinys Lietuvoje pernai pasamdė daugiau nei 200 darbuotojų ir 2025 metais tempo nemažina – iki vasario mėnesio vidurio bendrovė ketina priimti dar bent 40 specialistų. Naujų darbuotojų poreikį...,"...tik į naujų darbo vietų kūrimą Vilniuje, bet ir į esamų darbuotojų gerbūvį“, – pažymi bendrovės talentų pritraukimo vadovė.

„EIKA“ grupei priklausanti nekilnojamojo turto projektų ir turto valdymo įmonė „EIKA Development” išnuomojo biurų patalpas na...",,,https://www.man.lt/pernai-pasamde-daugiau-nei-200-specialistu-shift4-payments-lithuania-toliau-iesko-dar-beveik-pussimcio-darbuotoju/,https://www.man.lt/wp-content/uploads/2025/01/original_Aiste_Kairiene-800x662.jpg,,ONLINE_NEWS,,NOT AVAILABLE,Lithuanian,,,,,611,,Europe,Lithuania,,,
1/28/2025,4:43:40 PM,,,UTC,Monika Salygė,Litas.lt,"Pernai pasamdę daugiau nei 200 specialistų, „Shift4 Payments Lithuania“ toliau ieško dar beveik pusšimčio darbuotojų",JAV saugių mokėjimo apdorojimo sprendimų lyderės „Shift4” padalinys Lietuvoje pernai pasamdė daugiau nei 200 darbuotojų ir 2025 metais tempo nemažina – iki vasario mėnesio vidurio bendrovė ketina priimti dar bent 40 specialistų. Naujų darbuotojų poreikį...,"...tik į naujų darbo vietų kūrimą Vilniuje, bet ir į esamų darbuotojų gerbūvį“, – pažymi bendrovės talentų pritraukimo vadovė.

„EIKA“ grupei priklausanti nekilnojamojo turto projektų ir turto valdymo įmonė „EIKA Development” išnuomojo biurų patalpas na...",,,https://www.litas.lt/pernai-pasamde-daugiau-nei-200-specialistu-shift4-payments-lithuania-toliau-iesko-dar-beveik-pussimcio-darbuotoju/,https://www.litas.lt/wp-content/uploads/2025/01/original_Aiste_Kairiene.jpg,,ONLINE_NEWS,,NOT AVAILABLE,Lithuanian,,12.5,500,26,611,,Europe,Lithuania,,,
1/28/2025,7:15:39 AM,,,UTC,Irmantas Matilionis,Litas.lt,„EIKOS statybai“ 2024-ieji pasižymėjo įspūdingais projektais: šių metų planuose – auginti įmonę ir darbuotojų skaičių,"Statybų bendrovei „EIKOS statyba“ 2024-ieji buvo įspūdingų projektų metai: baigtas statyti ir atidarymo laukia Vilniaus oro uosto išvykimo terminalas, nuo rugpjūčio jau veikia bendrovės statytas modernus Vilniaus universiteto medicinos mokslo centras,...","Pranešimą paskelbė: Irmantas Matilionis, EIKA",,,https://www.litas.lt/eikos-statybai-2024-ieji-pasizymejo-ispudingais-projektais-siu-metu-planuose-auginti-imone-ir-darbuotoju-skaiciu/,https://www.litas.lt/wp-content/uploads/2025/01/original_UAN_4146.jpg,,ONLINE_NEWS,,NOT AVAILABLE,Lithuanian,,12.5,500,26,489,,Europe,Lithuania,,,
1/28/2025,7:14:07 AM,,,UTC,Irmantas Matilionis,Man.lt,„EIKOS statybai“ 2024-ieji pasižymėjo įspūdingais projektais: šių metų planuose – auginti įmonę ir darbuotojų skaičių,"Statybų bendrovei „EIKOS statyba“ 2024-ieji buvo įspūdingų projektų metai: baigtas statyti ir atidarymo laukia Vilniaus oro uosto išvykimo terminalas, nuo rugpjūčio jau veikia bendrovės statytas modernus Vilniaus universiteto medicinos mokslo centras,...","Pranešimą paskelbė: Irmantas Matilionis, EIKA",,,https://www.man.lt/eikos-statybai-2024-ieji-pasizymejo-ispudingais-projektais-siu-metu-planuose-auginti-imone-ir-darbuotoju-skaiciu/,https://www.man.lt/wp-content/uploads/2025/01/original_UAN_4146.jpg,,ONLINE_NEWS,,NOT AVAILABLE,Lithuanian,,,,,489,,Europe,Lithuania,,,
1/28/2025,6:20:00 AM,,,UTC,,BNS Spaudos centras,„EIKOS statybai“ 2024-ieji pasižymėjo įspūdingais projektais: šių metų planuose – auginti įmonę ir darbuotojų skaičių,"Statybų bendrovei „EIKOS statyba“ 2024-ieji buvo įspūdingų projektų metai: baigtas statyti ir atidarymo laukia Vilniaus oro uosto išvykimo terminalas, nuo rugpjūčio jau veikia bendrovės statytas modernus Vilniaus universiteto medicinos mokslo centras,...","Pranešimą paskelbė: Irmantas Matilionis, EIKA

„BNS Spaudos centre“ skelbiami įvairių organizacijų pranešimai žiniasklaidai. Už pranešimų turinį atsako juos paskelbę asmenys bei jų atstovaujamos organizacijos.",,,https://sc.bns.lt/view/item/eikos-statybai-2024-ieji-pasizymejo-ispudingais-projektais-siu-metu-planuose-auginti-imone-ir-darbuotoju-skaiciu-500321,https://sc.bns.lt/docs/1/500321/original_UAN_4146.jpg,,ONLINE_NEWS,,NOT AVAILABLE,Lithuanian,,0.25,10,,508,,Europe,Lithuania,,,
1/27/2025,8:50:04 PM,,,UTC,,BNS Spaudos centras,Išskirtinės studijos – tik 300 studentų Lietuvoje prisilies prie milijardus valdančios industrijos,"„Harvard Business Review“ išleistoje publikacijoje apie rizikos kapitalo industriją pabrėžiama, kad, siekiant ją išnarplioti iki pačių griaučių, visų pirma ypač svarbu atskirti mitus nuo realybės, pažvelgti toliau nei populiariosios industrinės...","...„Practica Capital“, „FIRSTPICK“, „Contrarian Ventures“, „Confluence investments”, „LitCapital“, „I Asset Management“, „Superia“, „Eika asset management”, „Nter Asset Management“.

Daugiau nei 15 metų patirtį privataus kapitalo ir įmonių susijungimų b...",,,https://sc.bns.lt/view/item/isskirtines-studijos-tik-300-studentu-lietuvoje-prisilies-prie-milijardus-valdancios-industrijos-500295,https://sc.bns.lt/docs/1/500295/original_GretaMieliauskait_LTVCA.jpg,,ONLINE_NEWS,,NOT AVAILABLE,Lithuanian,,0.25,10,,822,,Europe,Lithuania,,,
1/27/2025,8:02:11 PM,,,UTC,,TV3 Lithuania,TIESIOGINĖ TRANSLIACIJA TIESIOGIAI 04:55,"„Provokacija“ prekinio ženklo kūrėja pripažino, kad prieš savo idėją pristatydama „rykliams“ labai jaudinosi. „Galiu aš gal neiti?“, – nervingai juokėsi mergina. Jos drabužių pristatymas – išskirtinis. Prieš „ryklius“ modeliai žengė kaip per tikrą madų...","Kiek jūs savo produkto parduodate, kiek nupiešiate?“, – klausė nekilnojamojo turto plėtros, statybos paslaugų įmonių grupės „Eika“ įkūrėjas ir valdybos pirmininkas Robertas Dargis.

K. Paulauskė paaiškino, kad tikslių skaičių šiuo metu ji neturi, nes",,,http://ct.moreover.com/?a=55876250528&p=1lk&v=1&x=nCTnjN34uzq3R39-2nRJcg,https://static2.inspektorius.lt/usi/1200x630/3/94/41/7c/94417c058b7bb855113affd7fde3b012.jpg?v=4.2.6.85&t=cr&s=1200x630&m=3&f=/Uploads/UArticles/leadPhotos/26/e4/59/27/26e45927098e08a610f22b1dba8af6b3.jpg,,ONLINE_NEWS,,NOT AVAILABLE,Lithuanian,,19590.08,783603,63,261,,Europe,Lithuania,,,Vilnius
1/27/2025,5:28:22 PM,,,UTC,,TV3 Lithuania,Išskirtinę drabužių liniją pristačiusi Kristina tikėjosi ne tokios reakcijos: „Kam reikalinga šita investicija?“,"Gyvenant „ greitosios mados “ laikais vis daugiau žmonių ieško įdomesnių, išskirtinių bei akį traukiančių drabužių. TV3 laidos „ Rykliai. Lietuva “ duris atvėrusi dizainerė ir drabužių kūrėja Karolina Paulauskė pasiūlė išeitį eksliuzyvų ieškantiems...","Kiek jūs savo produkto parduodate, kiek nupiešiate?“, – klausė nekilnojamojo turto plėtros, statybos paslaugų įmonių grupės „Eika“ įkūrėjas ir valdybos pirmininkas

Robertas Dargis.

K. Paulauskė paaiškino, kad tikslių skaičių šiuo metu ji neturi, ne...",,,https://www.tv3.lt/naujiena/zmones/isskirtine-drabuziu-linija-pristaciusi-kristina-tikejosi-ne-tokios-reakcijos-kam-reikalinga-sita-investicija-n1393723,"https://www.tv3.lt/pimg/2/main-tv3-resize.png?qc-size=120,65",,ONLINE_NEWS,,NOT AVAILABLE,Lithuanian,,19590.08,783603,63,291,,Europe,Lithuania,,,Vilnius
