Published Date,Author,Outlet,Headline,Contextual Snippet,URL,Sentiment,AVE(USD),Impressions,Country
5/26/2025,,Lietuvos naujienų agentūra (ELTA),Kodėl verta investuoti į komercinį nekilnojamąjį turtą Rygoje,"Ryga lietuvių investuotojams nėra naujiena. Į ją jau įžengė tokie stiprūs rinkos dalyviai kaip „Capitalica“, „Galio Group“, „Akropolis“, „Eika“, „Lords LB“, „VPH“ ir „Prosperus“, demonstruodami ilgalaikį pasitikėjimą miesto potencialu.

„Colliers Bal...",http://ct.moreover.com/?a=56831811404&p=1lk&v=1&x=_zhrJ1ZrpMDJv7llmVYPwA,NOT AVAILABLE,158.58,6343.0,Lithuania
5/26/2025,,Gargždai,Gargždų „Vaivorykštės“ gimnazistų darbus sėkmė lydėjo VILNIUS TECH konkurse,"...metodininkė Jolita Višinskienė).

Specialiuoju prizu, kurį įsteigė viena didžiausių nekilnojamojo turto įmonių grupių Baltijos šalyse „EIKA Group“, įvertintas IIIb klasės mokinių Viktorijos Baškytės ir Skaistės Šlepetytės projektinis darbas „Gargždų ...",https://gargzdai.lt/gargzdu-vaivorykstes-gimnazistu-darbus-sekme-lydejo-vilnius-tech-konkurse/,NOT AVAILABLE,,,Lithuania
5/25/2025,,Naujienugidas,„Eika“ įsikurs naujas verslo centras,"Laukiant atidarymo toliau pildosi būsimų nuomininkų sąrašas, kurį papildė naujai pasirašyta sutartis: „EIKA Development“ valdomame verslo centre įsikurs investicijų valdymo bendrovė „Eika Asset Management“. A klasės verslo centras „Jasinskio2“ centri...",https://www.naujienugidas.lt/eika-isikurs-naujas-verslo-centras-187314.html,NOT AVAILABLE,0.25,10.0,Lithuania
5/25/2025,,Madeinvilnius -Verslas,„Eika“ įsikurs naujas verslo centras,"Laukiant atidarymo toliau pildosi būsimų nuomininkų sąrašas, kurį papildė naujai pasirašyta sutartis: „

EIKA Development“ valdomame verslo centre įsikurs investicijų valdymo bendrovė „Eika Asset Management“.

A klasės verslo centras „Jasinskio2“ cen...",https://madeinvilnius.lt/verslas/vilniaus-rinka/eika-isikurs-naujas-verslo-centras/,NOT AVAILABLE,0.25,10.0,Lithuania
5/23/2025,Valdas Pryšmantas,Lietuvos rytas,Į rinką grįžo „popieriniai“ butai: Palangoje tokio projekto pirkėjai jau liko be pinigų ir stogo,"...bendrovės paskelbtame pranešime.Anot jo, ankstyvas rezervacijas taip pat skelbia tokie rinkos gigantai kaip bendrovės YIT ar „Eika“.Lietuvos NT brokerių asociacijos vadovė Jurgita Dingelytė sako, kad tokios rezervacijos niekur ir nebuvo dingusios.„Ne...",http://ct.moreover.com/?a=56811055132&p=1lk&v=1&x=i9Md0IvdyK7t9ph61Ojt6w,NOT AVAILABLE,18375.0,735000.0,Lithuania
5/23/2025,Valdas Pryšmantas,Vakarų ekspresas,"„Popierinis“ būstas: rizika sumažėjo, bet neišnyko","Anot jo, ankstyvas rezervacijas taip pat skelbia tokie rinkos gigantai kaip bendrovės YIT ar „Eika“.

Lietuvos NT brokerių asociacijos vadovė Jurgita Dingelytė sako, kad tokios rezervacijos niekur nebuvo dingusios.

© REAKCIJA. Jurgita Dingelytė sako...",http://ct.moreover.com/?a=56808933980&p=1lk&v=1&x=k2B5RWgLfAe39jDrXRMp5A,NOT AVAILABLE,9279.83,371193.0,Lithuania
5/23/2025,,Naujienugidas,„Eika Asset Management“ įsikurs verslo centre „Jasinskio2“,"Laukiant atidarymo toliau pildosi būsimų nuomininkų sąrašas, kurį papildė naujai pasirašyta sutartis: „EIKA Development“ valdomame verslo centre įsikurs investicijų valdymo bendrovė „

„Eika Asset Management“ įsikurs verslo centre „Jasinskio2“",https://www.naujienugidas.lt/eika-asset-management-isikurs-verslo-centre-jasinskio2-186423.html,NOT AVAILABLE,0.25,10.0,Lithuania
5/23/2025,Lukas Gudavičius,Verslo Idėjos,„Eika Asset Management“ įsikurs verslo centre „Jasinskio2“,"...siekiama gauti „BREEAM New Construction Excellent” įvertinimą. Modernus verslo centras ir biurai jame atitiks A++ energinę klasę. „EIKA“ tampa „EIKA Group“ – pristato naujus prekių ženklus ir pokyčius

NT vystytojai Lietuvoje: tyrimas atskleidė žinom...",https://versloidejos.lt/verslo-naujienos-is-lietuvos-ir-pasaulio/eika-asset-management-isikurs-verslo-centre-jasinskio2/,NOT AVAILABLE,0.25,10.0,Lithuania
5/22/2025,,Mano Namai,„Eika Asset Management“ įsikurs verslo centre „Jasinskio2“,"Laukiant atidarymo toliau pildosi būsimų nuomininkų sąrašas, kurį papildė naujai pasirašyta sutartis: „EIKA Development“ valdomame verslo centre įsikurs investicijų valdymo bendrovė „Eika Asset Management“.

A klasės verslo centras „Jasinskio2“ centr...",https://manonamai.lt/mano-miestas/eika-asset-management-isikurs-verslo-centre-jasinskio2,NOT AVAILABLE,3156.0,126240.0,Lithuania
5/22/2025,Irmantas Matilionis,Litas.lt,„Eika Asset Management“ įsikurs verslo centre „Jasinskio2“,"Laukiant atidarymo toliau pildosi būsimų nuomininkų sąrašas, kurį papildė naujai pasirašyta sutartis: „EIKA Development“ valdomame verslo centre įsikurs investicijų valdymo bendrovė „Eika Asset Management“.

A klasės verslo centras „Jasinskio2“ centr...",https://www.litas.lt/eika-asset-management-isikurs-verslo-centre-jasinskio2/,NOT AVAILABLE,12.5,500.0,Lithuania
5/22/2025,Irmantas Matilionis,Man.lt,„Eika Asset Management“ įsikurs verslo centre „Jasinskio2“,"Laukiant atidarymo toliau pildosi būsimų nuomininkų sąrašas, kurį papildė naujai pasirašyta sutartis: „EIKA Development“ valdomame verslo centre įsikurs investicijų valdymo bendrovė „Eika Asset Management“.

A klasės verslo centras „Jasinskio2“ centr...",https://www.man.lt/eika-asset-management-isikurs-verslo-centre-jasinskio2/,NOT AVAILABLE,,,Lithuania
5/22/2025,,BNS Spaudos centras,„Eika Asset Management“ įsikurs verslo centre „Jasinskio2“,"Laukiant atidarymo toliau pildosi būsimų nuomininkų sąrašas, kurį papildė naujai pasirašyta sutartis: „EIKA Development“ valdomame verslo centre įsikurs investicijų valdymo bendrovė „Eika Asset Management“.

A klasės verslo centras „Jasinskio2“ centr...",https://sc.bns.lt/view/item/eika-asset-management-isikurs-verslo-centre-jasinskio2-507781,NOT AVAILABLE,0.25,10.0,Lithuania
5/22/2025,,15min.lt,„Eika Asset Management“ įsikurs verslo centre „Jasinskio2“,"Laukiant atidarymo toliau pildosi būsimų nuomininkų sąrašas, kurį papildė naujai pasirašyta sutartis: „EIKA Development“ valdomame verslo centre įsikurs investicijų valdymo bendrovė „Eika Asset Management“.

A klasės verslo centras „Jasinskio2“ centr...",https://www.15min.lt/verslas/naujiena/bns-spaudos-centras/eika-asset-management-isikurs-verslo-centre-jasinskio2-507781,NOT AVAILABLE,31955.78,1278231.0,Lithuania
5/22/2025,,Lietuvos naujienų agentūra (ELTA),„Eika Asset Management“ įsikurs verslo centre „Jasinskio2“,"Laukiant atidarymo toliau pildosi būsimų nuomininkų sąrašas, kurį papildė naujai pasirašyta sutartis: „EIKA Development“ valdomame verslo centre įsikurs investicijų valdymo bendrovė „Eika Asset Management“.

A klasės verslo centras „Jasinskio2“ centr...",http://ct.moreover.com/?a=56801272551&p=1lk&v=1&x=wXMhNxqsN_FhS5MdNRRDnw,NOT AVAILABLE,158.58,6343.0,Lithuania
5/22/2025,,Lietuvos rytas,Būsto rinkoje to nebuvo jau kelerius metus – dabar grįžta su trenksmu: reikalai krypsta ne pirkėjų naudai,"Tuo pačiu tai kalba apie augantį pirkėjų optimizmą bei būsto pasirinkimo deficitą.

Ankstyvas rezervacijas balandį pradėjo taikyti NT plėtros bendrovės „Omberg Group“, YIT, „Eika“.

Pasak „Omberg Group“ komercijos direktorės Juditos Gedutienės, tokio...",https://www.lrytas.lt/verslas/rinkos-pulsas/2025/05/22/news/busto-rinkoje-to-nebuvo-jau-kelerius-metus-dabar-grizta-su-trenksmu-reikalai-krypsta-ne-pirkeju-naudai-37949272/,NOT AVAILABLE,18375.0,735000.0,Lithuania
5/20/2025,Kamilė Gineikaitė,Verslo žinios,Vilniaus Vokiečių g. atnaujins už beveik 6 mln. Eur,"Eur (su PVM). Anot savivaldybės, taip pat savo pasiūlymus konkurse teikė UAB „Kerista“, UAB „Eika Construction“ ir UAB „Fegda“.

Savivaldybė jų pasiūlymų vertės nenurodė, tik patikslino, kad jie viršijo maksimalią nustatytą sumą – 7 mln. Eur.

Anot s...",http://ct.moreover.com/?a=56786567167&p=1lk&v=1&x=ukZ6yxwPnC6Mkmg7iYlymQ,NOT AVAILABLE,20470.8,818832.0,Lithuania
5/20/2025,,Etaplius.lt,Joniškio sporto centro vystytojo ir valdytojo atrankos konkursas – teisme,"gruodį, joje dalyvavo dvi įmonės – nekilnojamojo turto (NT) plėtros grupei „Eika Group“ priklausanti „Partnerystės projektai penki“ ir „Isegas“.

Joniškio savivaldybės administracijos direktorius Aivaras Rudnickas portalui sakė, kad, rengiantis pasir...",http://ct.moreover.com/?a=56782437458&p=1lk&v=1&x=UGQ8xsuUAlINEnsq558fCA,NOT AVAILABLE,,,Lithuania
5/20/2025,,Alfa.lt,Joniškio sporto centro vystytojo ir valdytojo atrankos konkursas – teisme,"gruodį, joje dalyvavo dvi įmonės – nekilnojamojo turto (NT) plėtros grupei „Eika Group“ priklausanti „Partnerystės projektai penki“ ir „Isegas“.

Joniškio savivaldybės administracijos direktorius Aivaras Rudnickas portalui sakė, kad, rengiantis pasir...",https://www.alfa.lt/aktualijos/lietuva/joniskio-sporto-centro-vystytojo-ir-valdytojo-atrankos-konkursas-teisme/-40362840,NOT AVAILABLE,6568.43,262737.0,Lithuania
5/20/2025,,Naujienugidas,Joniškio sporto centro su baseinu valdytojo konkursas – teisme,"eurų vertės projekto sutartis dar kurį laiką nebus pasirašyta, rašo portalas „Verslo žinios“. Atrankoje dalyvavo dvi įmonės – nekilnojamojo turto (NT) plėtros grupei „Eika Group“ priklausanti „Partnerystės projektai penki“ ir „Isegas“, kurią valdo Re...",https://www.naujienugidas.lt/joniskio-sporto-centro-su-baseinu-valdytojo-konkursas-teisme-184738.html,NOT AVAILABLE,0.25,10.0,Lithuania
5/20/2025,,TV3 Lithuania,Joniškio sporto centro su baseinu valdytojo konkursas – teisme,"eurų vertės projekto sutartis dar kurį laiką nebus pasirašyta, rašo portalas „ Verslo žinios “.

Atrankoje dalyvavo dvi įmonės – nekilnojamojo turto (NT) plėtros grupei „Eika Group“ priklausanti „Partnerystės projektai penki“ ir „Isegas“, kurią valdo",https://www.tv3.lt/naujiena/verslas/joniskio-sporto-centro-su-baseinu-valdytojo-konkursas-teisme-n1421666,NOT AVAILABLE,22036.3,881452.0,Lithuania
5/20/2025,,15min.lt,Joniškio sporto centro su baseinu valdytojo konkursas – teisme,"eurų vertės projekto sutartis dar kurį laiką nebus pasirašyta, rašo portalas „Verslo žinios“.

Atrankoje dalyvavo dvi įmonės – nekilnojamojo turto (NT) plėtros grupei „Eika Group“ priklausanti „Partnerystės projektai penki“ ir „Isegas“, kurią valdo R...",https://www.15min.lt/verslas/naujiena/finansai/joniskio-sporto-centro-su-baseinu-valdytojo-konkursas-teisme-662-2453302,NOT AVAILABLE,31955.78,1278231.0,Lithuania
5/19/2025,,Bilis,"Reklaminės kampanijos nebeveikia? Ekspertai atskleidžia, kur slypi tikrosios prekės ženklo klaidos","Konferenciją užbaigs LiMA valdybos narys Irmantas Matilionis, SMP, „Eika grupė” rinkodaros ir komunikacijos vadovas parodydamas, koks buvo „EIKA“ prekės ženklo atnaujinimo kelias ir ko iš to galima išmokti.

Ar patiko šis įrašas?

Pasidalinkite šiuo ",https://bilis.lt/gyvenimas/naujienos/reklamines-kampanijos-nebeveikia-ekspertai-atskleidzia-kur-slypi-tikrosios-prekes-zenklo-klaidos-902875,NOT AVAILABLE,,,Lithuania
5/19/2025,,Lietuvos rytas,"Naujininkai nebėra tie, kur bijodavai važiuoti – NT ekspertai jiems pranašauja triukšmingą atgimimą","Daugiau nuotraukų (3)

Traukia tiek naujakurius, tiek investuotojus

Naujininkai sparčiai keičia savo veidą – šį rajoną vis drąsiau renkasi nekilnojamojo turto vystytojai, tai patvirtina ir aktyvi plėtra: „EIKA Development“ čia beveik baigia statyti ",https://www.lrytas.lt/bustas/nekilnojamasis-turtas/2025/05/19/news/naujininkai-nebera-tie-kur-bijodavai-vaziuoti-nt-ekspertai-jiems-pranasauja-triuksminga-atgimima-37874863,NOT AVAILABLE,18375.0,735000.0,Lithuania
5/16/2025,,Mano Namai,Stereotipai apie Naujininkus – jau praeitis?,"Tą parodo ir didelis investuotojų susidomėjimas tarp pirkėjų, nauji statomi biurai, savivaldybės pastangos ir investicijos“, – įžvalgomis dalijasi „EIKA Development“ plėtros departamento direktorius Tomas Žiaugra.",https://manonamai.lt/mano-miestas/stereotipai-apie-naujininkus-jau-praeitis,NOT AVAILABLE,3156.0,126240.0,Lithuania
5/16/2025,,BNS Spaudos centras,Dvigubai išaugęs pirkėjų aktyvumas rodo nykstančius Naujininkų stereotipus,"Tą parodo ir didelis investuotojų susidomėjimas tarp pirkėjų, nauji statomi biurai, savivaldybės pastangos ir investicijos“, – įžvalgomis dalijasi „EIKA Development“ plėtros departamento direktorius Tomas Žiaugra.

„Nuoširdžiai stebiuosi, kad Naujini...",https://sc.bns.lt/view/item/dvigubai-isauges-pirkeju-aktyvumas-rodo-nykstancius-naujininku-stereotipus-507334,NOT AVAILABLE,0.25,10.0,Lithuania
5/16/2025,,15min.lt,Dvigubai išaugęs pirkėjų aktyvumas rodo nykstančius Naujininkų stereotipus,"Tą parodo ir didelis investuotojų susidomėjimas tarp pirkėjų, nauji statomi biurai, savivaldybės pastangos ir investicijos“, – įžvalgomis dalijasi „EIKA Development“ plėtros departamento direktorius Tomas Žiaugra.

„Nuoširdžiai stebiuosi, kad Naujini...",https://www.15min.lt/verslas/naujiena/bns-spaudos-centras/dvigubai-isauges-pirkeju-aktyvumas-rodo-nykstancius-naujininku-stereotipus-507334,NOT AVAILABLE,31955.78,1278231.0,Lithuania
5/16/2025,,Lietuvos naujienų agentūra (ELTA),Dvigubai išaugęs pirkėjų aktyvumas rodo nykstančius Naujininkų stereotipus,"Tą parodo ir didelis investuotojų susidomėjimas tarp pirkėjų, nauji statomi biurai, savivaldybės pastangos ir investicijos“, – įžvalgomis dalijasi „EIKA Development“ plėtros departamento direktorius Tomas Žiaugra.

„Nuoširdžiai stebiuosi, kad Naujini...",http://ct.moreover.com/?a=56750606242&p=1lk&v=1&x=gcxpYwRonBSGXmZci9snYQ,NOT AVAILABLE,158.58,6343.0,Lithuania
5/15/2025,,BNS Spaudos centras,Ko šiandien reikia sėkmingam prekės ženklo valdymui ir jo komunikacijai?,"Konferenciją užbaigs LiMA valdybos narys Irmantas Matilionis, SMP, „Eika grupė” rinkodaros ir komunikacijos vadovas parodydamas, koks buvo „EIKA“ prekės ženklo atnaujinimo kelias ir ko iš to galima išmokti.

Trijų popiečių konferencija „Prekės ženklo",https://sc.bns.lt/view/item/ko-siandien-reikia-sekmingam-prekes-zenklo-valdymui-ir-jo-komunikacijai-507319,NOT AVAILABLE,0.25,10.0,Lithuania
5/15/2025,Pranešimas žiniasklaidai,Vakarų ekspresas,Ko šiandien reikia sėkmingam prekės ženklo valdymui ir jo komunikacijai šiandien?,"Konferenciją užbaigs LiMA valdybos narys Irmantas Matilionis, SMP, „Eika grupė” rinkodaros ir komunikacijos vadovas parodydamas, koks buvo „EIKA“ prekės ženklo atnaujinimo kelias ir ko iš to galima išmokti.

Trijų popiečių konferencija „Prekės ženklo",http://ct.moreover.com/?a=56744701998&p=1lk&v=1&x=Q__zV9pG1ws66v2_Eqp83w,NOT AVAILABLE,9279.83,371193.0,Lithuania
5/14/2025,,Mano Namai,Eika investuojantiems į NT siūlo 30 metų kauptą tokių projektų valdymo „know-how“,"Martynas Žibūda, nekilnojamojo turto (NT) projektų valdymo UAB „EIKA Development“ generalinis direktorius, pasakoja, kad į NT plėtotojus paprastai kreipiamasi dėl dviejų pagrindinių tikslų. Vieni ateina su finansais ir renkasi investuoti į NT vystyto...",https://manonamai.lt/nt-naujienos/eika-investuojantiems-i-nt-siulo-30-metu-kaupta-tokiu-projektu-valdymo-know-how,NOT AVAILABLE,3156.0,126240.0,Lithuania
5/14/2025,Honorata Adamowicz-Jackiewicz,Kurier Wileński,"Wynagrodzenia w sektorze budowlanym: płace wysokie, ale nie wszędzie i nie zawsze","odnotowano w Eika Construction (dawniej Eikos statyba). Tutaj wynagrodzenie „na papierze” wzrosło z 3 tys. euro do 5,2 tys. euro. Największego spadku płac doświadczyła Realco statyba, gdzie wynagrodzenie w pierwszym kwartale br. wyniosło 3,9 tys. eur...",https://kurierwilenski.lt/2025/05/14/wynagrodzenia-w-sektorze-budowlanym-place-wysokie-ale-nie-wszedzie-i-nie-zawsze/,NEUTRAL,341.95,13678.0,Lithuania
5/13/2025,,Lietuvos naujienų agentūra (ELTA),EIKA Asset Management opens its doors to investors in Polish logistics real estate,,http://ct.moreover.com/?a=56728400811&p=1pe&v=1&x=uUkKz7RZjNihwBRGkn18yw,NEUTRAL,158.58,6343.0,Lithuania
5/13/2025,Naglis Navakas,Verslo žinios,„EIKA Asset Management“ investicijoms Lenkijoje pritraukė 7 mln. Eur,"...patvirtina fondo kokybę bei mūsų projektų patrauklumą institucinio kapitalo akyse“, – pranešime cituojamas Andrius Uždavinys, „EIKA Asset Management“ (EAM) generalinis direktorius.

Pagal sutartį, kurią „Eika“ grupei priklausanti EAM pernai pasirašė ...",http://ct.moreover.com/?a=56725144900&p=1lk&v=1&x=7jCE0sFe9RT8_g8QY3QseQ,NOT AVAILABLE,20470.8,818832.0,Lithuania
5/13/2025,,Mano Namai,Sodas ir kiemas,"...bet ir patvirtina fondo kokybę bei mūsų projektų patrauklumą institucinio kapitalo akyse“, – sako investicijų valdymo įmonės „EIKA Asset Management“ generalinis direktorius Andrius Uždavinys.

Pagal sutartį, kurią „EIKA“ grupei priklausanti „Eika Ass...",https://manonamai.lt/nt-naujienos/eika-asset-management-pirmasis-lietuvos-fondas-atveriantis-investuotojams-duris-i-lenkijos-logistikos-nt,NOT AVAILABLE,3156.0,126240.0,Lithuania
5/13/2025,,Lietuvos naujienų agentūra (ELTA),„Eika Real Estate Fund“ plečiasi į Lenkiją: netoli Varšuvos vystys logistikos sandėlius,,http://ct.moreover.com/?a=56724031111&p=1lk&v=1&x=X_DCAl-Us7zC6t0W8QXlGg,NOT AVAILABLE,158.58,6343.0,Lithuania
5/13/2025,,Madeinvilnius -Verslas,„EIKA“ plečia statomą kvartalą Pašilaičiuose: pradedamos naujos statybos,"„ EIKA Development“ Vilniuje, Medeinos g. statomame projekte „Medeinos namai“, pradeda II etapo butų pardavimus.

Šiame etape iškils 3 namų korpusai, kuriuose iš viso suplanuoti 59 butai. Investicijos į antrą etapą sieks apie 7 mln. eurų, o statybas ",https://madeinvilnius.lt/verslas/statybos-vilniuje/eika-plecia-statoma-kvartala-pasilaiciuose-pradedamos-naujos-statybos/,NOT AVAILABLE,0.25,10.0,Lithuania
5/13/2025,,Naujienugidas,„EIKA“ plečia statomą kvartalą Pašilaičiuose: pradedamos naujos statybos,"„EIKA Development“ Vilniuje, Medeinos g. statomame projekte „Medeinos namai“, pradeda II etapo butų pardavimus. Šiame etape iškils 3 namų korpusai, kuriuose iš viso suplanuoti 59 butai. Investicijos į antrą etapą sieks apie 7 mln. eurų, o statybas pa...",https://www.naujienugidas.lt/eika-plecia-statoma-kvartala-pasilaiciuose-pradedamos-naujos-statybos-181379.html,NOT AVAILABLE,0.25,10.0,Lithuania
5/13/2025,,BNS Spaudos centras,"„EIKA Asset Management“ – pirmasis Lietuvos fondas, atveriantis investuotojams duris į Lenkijos logistikos NT","...bet ir patvirtina fondo kokybę bei mūsų projektų patrauklumą institucinio kapitalo akyse“, – sako investicijų valdymo įmonės „EIKA Asset Management“ generalinis direktorius Andrius Uždavinys.

Pagal sutartį, kurią „EIKA“ grupei priklausanti „Eika Ass...",https://sc.bns.lt/view/item/eika-asset-management-pirmasis-lietuvos-fondas-atveriantis-investuotojams-duris-i-lenkijos-logistikos-nt-507010,NOT AVAILABLE,0.25,10.0,Lithuania
5/13/2025,,15min.lt,"„EIKA Asset Management“ – pirmasis Lietuvos fondas, atveriantis investuotojams duris į Lenkijos logistikos NT","...bet ir patvirtina fondo kokybę bei mūsų projektų patrauklumą institucinio kapitalo akyse“, – sako investicijų valdymo įmonės „EIKA Asset Management“ generalinis direktorius Andrius Uždavinys.

Pagal sutartį, kurią „EIKA“ grupei priklausanti „Eika Ass...",https://www.15min.lt/verslas/naujiena/bns-spaudos-centras/eika-asset-management-pirmasis-lietuvos-fondas-atveriantis-investuotojams-duris-i-lenkijos-logistikos-nt-507010,NOT AVAILABLE,31955.78,1278231.0,Lithuania
5/13/2025,,Lietuvos naujienų agentūra (ELTA),"„EIKA Asset Management“ – pirmasis Lietuvos fondas, atveriantis investuotojams duris į Lenkijos logistikos NT","...bet ir patvirtina fondo kokybę bei mūsų projektų patrauklumą institucinio kapitalo akyse“, – sako investicijų valdymo įmonės „EIKA Asset Management“ generalinis direktorius Andrius Uždavinys.

Pagal sutartį, kurią „EIKA“ grupei priklausanti „Eika Ass...",http://ct.moreover.com/?a=56723433989&p=1lk&v=1&x=EvLuOUHleHxWxdYrt7hTWg,NOT AVAILABLE,158.58,6343.0,Lithuania
