Published Date,Published Time,Saved Date,Edited Date,Timezone,Author,Outlet,Headline,Coverage Snippet,Contextual Snippet,Insight Name,Insight,URL,Image URLs,Attribution,Media Type,Classification,Sentiment,Language,Translated Language,AVE(USD),Impressions,Domain Authority,Word Count,Duration,Continent,Country,Province/State,County,City
4/7/2025,6:56:47 AM,,,UTC,,Delfi Latvia,Как латвийский производитель военных товаров оказался жертвой бюрократической неразберихи,"Fоtо: LETA Латвийское предприятие Ammunity, специализирующееся на выпуске малокалиберной амуниции, не может въехать в свой новый офис в Марупе. Компания оказалась заложником конфликта между застройщиком индустриального парка Piche и стройуправой...","...открытом пространстве"", — объясняет член правления Ammunity Беате Краузе-Чеботаре.

В чем проблема?

Компания арендовала помещения у Piche — девелопера, специализирующегося на строительстве и сдаче в аренду офисов и складов. Объект был сдан в эксплуа...",,,http://ct.moreover.com/?a=56432774645&p=1lk&v=1&x=Ai43j7qyqssoHHc8dh7vWw,"https://images.delfi.lv/media-api-image-cropper/v1/66053f20-5e83-11ed-aea5-671ec415b769.jpg?w=1764&h=992,https://images.delfi.lv/media-api-image-cropper/v1/66053f20-5e83-11ed-aea5-671ec415b769.jpg?w=1200&h=628&r=16:9",,ONLINE_NEWS,,NEUTRAL,Russian,,26902.8,1076112,83,627,,Europe,Latvia,,,Riga
4/7/2025,4:18:07 AM,,,UTC,Редакция Lsm,LSM.LV Russian,Производитель военных товаров — случайная жертва бюрократии,"Предприятие Ammunity — производитель товаров военного назначения — стало заложником разногласий между девелопером индустриального парка, компанией Piche, и стройуправой Маупского края, из-за которых оно не может въехать в свой новый офис.","Предприятие Ammunity — производитель товаров военного назначения — стало заложником разногласий между девелопером индустриального парка, компанией Piche, и стройуправой Маупского края, из-за которых оно не может въехать в свой новый офис.",,,https://rus.lsm.lv/statja/novosti/analitika/07.04.2025-proizvoditel-voennyx-tovarov-slucainaya-zertva-byurokratii.a594404/,https://static.lsm.lv/media/2025/03/large/1/q2fz.jpg,,ONLINE_NEWS,,POSITIVE,Russian,,0.25,10,,30,,Europe,Latvia,,,
4/6/2025,6:31:29 PM,,,UTC,София Солдатенко,Apollo.lv,Militāro preču ražotāji cieš no birokrātiskā sloga,"Nesaskaņās starp industriālo parku attīstītāju, uzņēmumu ""Piche"" un Mārupes novada Būvvaldi par ķīlnieku kļuvis militāro preču ražotājs, uzņēmums ""Ammunity"". Tas šonedēļ palika bez biroja telpām, vēsta Latvijas Televīzijas raidījums ""de facto"". Uzņēmumam...","...[projektu], vai uzliek kaut kādus kreizī (neadekvātus – red.) šķēršļus, principā uzņēmums pilnībā tiek paralizēts,” pauž SIA “Piche” valdes priekšsēdētājs Pēteris Senkāns.

Te gan ir būtiska detaļa – teikt, ka Mārupes novada Būvvalde lika šķēršļus ti...",,,https://www.apollo.lv/8224806/militaro-precu-razotaji-cies-no-birokratiska-sloga,"//f11.pmo.ee/2OcPgkXTUbtHBVb_ZaXO9j1TEls=/1442x0/filters:format(webp)/nginx/o/2024/08/27/16318989t1hb403.jpg,https://f11.pmo.ee/SATYiqM8170rM3dKdt3fkdLJcaI=/1200x630/filters:watermark(https://f.pmo.ee//logos/4132/d583334e07b643b158b745b655f05032.png,-2p,-2p,0,18,none):format(webp)/nginx/o/2024/08/27/16318989t1hb403.jpg",,ONLINE_NEWS,,NOT AVAILABLE,Latvian,,9197.77,367911,55,1115,,Europe,Latvia,,,Riga
4/6/2025,6:12:02 PM,,,UTC,,Valgamaalane,Решения Марупского края задерживают возобновление производства военных товаров,Амуниция. Иллюстративное фото Фото: Schutterstock.com В результате разногласий между застройщиком индустриального парка - предприятием Piche - и стройуправой Марупского края заложником стал производитель военных товаров - предприятие Ammunity. Оно на...,"...согласно нуждам клиента необходимо построить помещения меньшего размера и санузлы. Поэтому 14 марта, сразу же после того, как Piche сдало в эксплуатацию переделанные для предприятия помещения, оно подало в стройуправу Марупского края проект перестрой...",,,http://ct.moreover.com/?a=56429494209&p=1lk&v=1&x=6wM1e9w1eBFjhUvdOzIfpw,https://f11.pmo.ee/Hqc65ZqJb-Vs03xLLjMUOmcbxnk=/480x270/smart/nginx/o/2025/04/06/16760029t1h34b9.jpg,,ONLINE_NEWS,,POSITIVE,Russian,,29.68,1187,72,1163,,Europe,Estonia,,,
4/6/2025,6:11:18 PM,,,UTC,Ева Ойжинская,TVNET,Решения Марупского края задерживают возобновление производства военных товаров,"В результате разногласий между застройщиком индустриального парка - предприятием Piche - и стройуправой Марупского края заложником стал производитель военных товаров - предприятие Ammunity. Оно на этой неделе осталось без офисных помещений, сообщает...","...согласно нуждам клиента необходимо построить помещения меньшего размера и санузлы. Поэтому 14 марта, сразу же после того, как Piche сдало в эксплуатацию переделанные для предприятия помещения, оно подало в стройуправу Марупского края проект перестрой...",,,https://rus.tvnet.lv/8224827/resheniya-marupskogo-kraya-zaderzhivayut-vozobnovlenie-proizvodstva-voennyh-tovarov,"https://f11.pmo.ee/HgKypMW_FtAKDzK1pdiblG5DjV0=/1200x630/filters:watermark(https://f.pmo.ee//logos/4157/4f65a0ca1fa521e51f6438e24b2258a6.png,-2p,-2p,0,18,none):format(webp)/nginx/o/2025/04/06/16760029t1h34b9.jpg,//f11.pmo.ee/EhMiXJgA1_OQgrmS99wxcpigHIo=/1442x0/filters:format(webp)/nginx/o/2025/04/06/16760029t1h34b9.jpg",,ONLINE_NEWS,,NOT AVAILABLE,Latvian,,20507.25,820290,67,1158,,Europe,Latvia,,,Riga
4/6/2025,6:06:11 PM,,,UTC,,Neatkarīgā Rīta Avīze,Raidījums: militāro preču ražošanas attīstība Mārupē kavējas domes lēmumu dēļ,"Nesaskaņās starp industriālo parku attīstītāju, uzņēmumu “Piche” un Mārupes novada Būvvaldi par ķīlnieku kļuvis militāro preču ražotājs, uzņēmums “Ammunity”. Tas šonedēļ palika bez biroja telpām, vēsta Latvijas Televīzijas raidījums “de facto”. Uzņēmumam...","...[projektu], vai uzliek kaut kādus kreizī (neadekvātus - red.) šķēršļus, principā uzņēmums pilnībā tiek paralizēts,” pauž SIA “Piche” valdes priekšsēdētājs Pēteris Senkāns.

Mārupes novada Būvvalde lēmuma pieņemšanu atlika par gandrīz četriem mēnešiem...",,,https://nra.lv/latvija/487648-raidijums-domes-lemumu-del-kavejas-militaro-precu-razosanas-attistiba-marupe.htm,https://zinas.nra.lv/_mm/photos/2025-04/1440px/740804_4a475e6587.jpg,,ONLINE_NEWS,,NOT AVAILABLE,Latvian,,9961.03,398441,55,614,,Europe,Latvia,,,Riga
4/6/2025,6:05:08 PM,,,UTC,,TVNET,Mārupes pašvaldības lēmumi kavē militāro preču ražošanas uzsākšanu,"Nesaskaņās starp industriālo parku attīstītāju, uzņēmumu “Piche” un Mārupes novada Būvvaldi par ķīlnieku kļuvis militāro preču ražotājs, uzņēmums “Ammunity”. Tas šonedēļ palika bez biroja telpām, vēsta Latvijas Televīzijas raidījums “de facto”. [embedded...","...[projektu], vai uzliek kaut kādus kreizī (neadekvātus – red.) šķēršļus, principā uzņēmums pilnībā tiek paralizēts,” pauž SIA “Piche” valdes priekšsēdētājs Pēteris Senkāns.

Te gan ir būtiska detaļa – teikt, ka Mārupes novada Būvvalde lika šķēršļus ti...",,,http://ct.moreover.com/?a=56429469605&p=1lk&v=1&x=sXU-Jn5T9PuVBgopSuq5SQ,,,ONLINE_NEWS,,NOT AVAILABLE,Latvian,,20507.25,820290,67,1117,,Europe,Latvia,,,Riga
4/6/2025,5:55:16 PM,,,UTC,Ева Ойжинская,TVNET,Mārupes pašvaldības lēmumi kavē militāro preču ražošanas uzsākšanu,"Nesaskaņās starp industriālo parku attīstītāju, uzņēmumu “Piche” un Mārupes novada Būvvaldi par ķīlnieku kļuvis militāro preču ražotājs, uzņēmums “Ammunity”. Tas šonedēļ palika bez biroja telpām, vēsta Latvijas Televīzijas raidījums “de facto”. Uzņēmumam...","...[projektu], vai uzliek kaut kādus kreizī (neadekvātus – red.) šķēršļus, principā uzņēmums pilnībā tiek paralizēts,” pauž SIA “Piche” valdes priekšsēdētājs Pēteris Senkāns.

Te gan ir būtiska detaļa – teikt, ka Mārupes novada Būvvalde lika šķēršļus ti...",,,https://www.tvnet.lv/8224802/marupes-pasvaldibas-lemumi-kave-militaro-precu-razosanas-uzsaksanu,"//f7.pmo.ee/ojP8B3LV_Zj-2q4kW32KlVnqlcw=/1442x0/filters:format(webp)/nginx/o/2025/04/06/16760262t1he7b6.jpg,https://f7.pmo.ee/czL_qcgvYqFBxTo1djXev1tRuOY=/1200x630/filters:watermark(https://f.pmo.ee//logos/4133/bb989514d16b88b940b51f02e07642d0.png,-2p,-2p,0,18,none):format(webp)/nginx/o/2025/04/06/16760262t1he7b6.jpg",,ONLINE_NEWS,,NOT AVAILABLE,Latvian,,20507.25,820290,67,1115,,Europe,Latvia,,,Riga
4/6/2025,5:31:39 PM,,,UTC,Laine Fedotova,LSM.lv,Mārupes pašvaldības lēmumi bremzē militāro preču ražošanas attīstību,"Nesaskaņās starp industriālo parku attīstītāju, uzņēmumu ""Piche"" un Mārupes novada Būvvaldi par ķīlnieku kļuvis militāro preču ražotājs, uzņēmums ""Ammunity"". Tas šonedēļ palika bez biroja telpām, vēsta Latvijas Televīzijas raidījums ""de...","...[projektu], vai uzliek kaut kādus kreizī (neadekvātus – red.) šķēršļus, principā uzņēmums pilnībā tiek paralizēts,"" pauda SIA ""Piche"" valdes priekšsēdētājs Pēteris Senkāns.

Te gan ir būtiska detaļa – teikt, ka Mārupes novada Būvvalde lika šķēršļus t...",,,https://www.lsm.lv/raksts/zinas/ekonomika/06.04.2025-marupes-pasvaldibas-lemumi-bremze-militaro-precu-razosanas-attistibu.a594413/,https://static.lsm.lv/media/2022/07/large/2/ikgc.jpg,,ONLINE_NEWS,,NOT AVAILABLE,Latvian,,785.85,31434,80,1124,,Europe,Latvia,,,Riga
3/12/2025,4:36:24 AM,,,UTC,,Travel News.lv,12. marts vēsturē: «airBaltic» Pilotu akadēmija atklāj jauno lidmašīnu angāru Liepājā,"Foto: airBaltic.com Autors: Jānis Pēteris Bērziņš Avots: BalticTravelnews.com/airBaltic.com airBaltic Training Liepājā 2020. gada 12. martā, kopā ar Latvijas Republikas Valsts prezidentu Egilu Levitu un lidsabiedrības partneriem svinīgi atklāja jauno...","Angāra celtniecību īstenoja būvfirma PICHE un tas ekspluatācijā tika nodots 2020. gada 10. februārī.

Vairāk par Pilotu akadēmiju un tās piedāvājumiem var uzzināt šeit.

Par rakstu pārpublicēšanas noteikumiem lūdzam kontaktēties ar Travelnews.lv reda...",,,http://ct.moreover.com/?a=56227518251&p=1lk&v=1&x=1Avz8EtGS2_4efzJp5DALQ,https://travelnews.lv/images/2024-DzesamaFotoMape/20250312-Angars.jpg,,ONLINE_NEWS,,NOT AVAILABLE,Latvian,,,,,93,,Europe,Latvia,,,
3/12/2025,4:05:26 AM,,,UTC,,Travelnews.lv - Akcijas & Svētki,"12. marts vēsturē: «airBaltic» Pilotu akadēmija atklāj jauno lidmašīnu angāru Liepājā ĪSTS VIDUSLAIKU RAUTS UN DANČI ""Pavasara danči"" TDA ""Svīta"" lielkoncerts Kas jauns Tukumā? Ekskursijas Kodolraķešu bāzē Zeltiņos 2025","airBaltic Training Liepājā 2020. gada 12. martā, kopā ar Latvijas Republikas Valsts prezidentu Egilu Levitu un lidsabiedrības partneriem svinīgi atklāja jauno lidmašīnu angāru, kura celtniecība tika uzsākta 2019. gada augustā. Kopējā jaunā lidmašīnu...","Angāra celtniecību īstenoja būvfirma PICHE un tas ekspluatācijā tika nodots 2020. gada 10. februārī.

Vairāk par Pilotu akadēmiju un tās piedāvājumiem var uzzināt šeit

Par rakstu pārpublicēšanas noteikumiem lūdzam kontaktēties ar Travelnews.lv redak...",,,https://travelnews.lv/?m_id=18526&i_id=5&pub_id=149124&12-marts-vesture:-airBaltic-Pilotu-akademija-atklaj-jauno-lidmasinu-angaru-Liepaja,"https://travelnews.lv/images/2024-DzesamaFotoMape/20250312-Angars.jpg,images/../images/2024-DzesamaFotoMape/20250312-Angars.jpg",,ONLINE_NEWS,,NOT AVAILABLE,Latvian,,0.25,10,,148,,Europe,Latvia,,,
3/5/2025,3:43:35 PM,,,UTC,,Dienas Bizness,Colliers: Pērn darījumi ar komercīpašumiem Latvijā veikti par 133 miljoniem eiro,"Pērn darījumi ar komercīpašumiem Latvijā veikti par 133 miljoniem eiro, un tas bijis sliktākais gads vēsturē, trešdien ""Baltic Real Estate Leaders Breakfast"" pasākumā sacīja nekustamo īpašumu konsultāciju kompānijas ""Colliers Baltics"" Izpētes un...","""Colliers Baltic"" partneris un Industriālo platību un loģistikas aģentūras vadītājs Kaspars Gražulis sacīja, ka Latvijas tirgū industriālo platību attīstību veic pārsvarā trīs attīstītāji - ""VGP"", ""Piche"" un ""Sirin Development"", kuri katru gadu telpu",,,http://ct.moreover.com/?a=56174523004&p=1lk&v=1&x=-O2EkeOihoQ-3WCtjUV5aA,https://cdntest.db.lv/lvold/1200/2019/articles/2025/03/520370__67c83e8d305ed.jpg,,ONLINE_NEWS,,NOT AVAILABLE,Latvian,,1969.4,78776,59,625,,Europe,Latvia,,,Riga
3/1/2025,10:03:04 PM,,,UTC,Ingrīda Drazdovska,Delfi Latvia,Īpašumu attīstītājs domei velta piktus video. Pamatota kritika vai priekšvēlēšanu antikampaņa?,"Ar vēlējumiem ""Mārupes čūskiņām un čūsku dīdītājam"" beidzot sākt strādāt novada un Latvijas labā sveicienus Mārupes novada pašvaldībai februāra sākumā sagādāja viens no lielākajiem tā uzņēmumiem – nekustamā īpašuma attīstītājs ""Piche"", ar košiem šī...","Ar vēlējumiem ""Mārupes čūskiņām un čūsku dīdītājam"" beidzot sākt strādāt novada un Latvijas labā sveicienus Mārupes novada pašvaldībai februāra

sākumā sagādāja viens no lielākajiem tā uzņēmumiem – nekustamā īpašuma attīstītājs ""Piche"", ar košiem šī ",,,https://www.delfi.lv/bizness/37264250/biznesa_vide/120063214/ipasumu-attistitajs-domei-velta-piktus-video-pamatota-kritika-vai-prieksvelesanu-antikampana,"https://images.delfi.lv/media-api-image-cropper/v1/dcfdf5ac-5727-4826-b12f-c72a2fcf6710.jpg?w=576&h=324&r=16:9,https://images.delfi.lv/media-api-image-cropper/v1/dcfdf5ac-5727-4826-b12f-c72a2fcf6710.jpg?w=1200&h=628&r=16:9",,ONLINE_NEWS,,NOT AVAILABLE,Latvian,,26902.8,1076112,83,146,,Europe,Latvia,,,Riga
1/29/2025,9:29:13 AM,,,UTC,,Dienas Bizness,Energosertifikāts – neizmantots potenciāls nekustamā īpašuma tirgū,"Šobrīd nekustamā īpašuma tirgū ir nomniekiem labvēlīgs laiks. Industriālo platību izvēle ir plaša un solās būt vēl lielāka, tāpēc nomnieki var iegūt labākus nosacījumus. Šādā situācijā, konkurējot par nomnieku, ēku īpašniekiem, iznomātājiem galdā jāliek...","Atšķirībā no Lietuvas un Igaunijas, Latvijā ir spēcīgākā konkurence starp attīstītājiem šajā sektorā, un ir skaidri identificējami trīs profesionālie industriālo telpu attīstītāji – Piche, VGP un Sirin Development.

Pašlaik brīvo platību īpatsvars, t...",,,http://ct.moreover.com/?a=55889824600&p=1lk&v=1&x=qjPkPDnyYaRguOKvUuhW9Q,https://cdntest.db.lv/lvold/1200/2019/articles/2025/01/519859__6799eb1a86099.jpg,,ONLINE_NEWS,,NOT AVAILABLE,Latvian,,1969.4,78776,59,611,,Europe,Latvia,,,Riga
7/24/2025,10:30:30 AM,,,UTC,Ināra Egle Latvijas Avīze,Latvijas Avīze,"Mārupes novads un tā ""čūsku dīdītājs""","Nevienā citā pašvaldībā nebija novērota tāda ""melnā kampaņa"", kāda pirms pašvaldību vēlēšanām sociālajos medijos bija vērsta pret toreizējo Mārupes novada priekšsēdētāju Andreju Enci (LRA) un viņa vietnieku Valdi Kārkliņu (LZP). Tie bija ""čūsku dīdītāja""...","Tas bija nevis kāds politiskais spēks, bet gan nekustamā īpašuma attīstītājs ""Piche"" un tā vadītājs Pēteris Senkāns, kuram ar pašvaldības domi un tās būvvaldi bija nesaprašanās par tās it kā birokrātisko pieeju dokumentu saskaņošanā.",,,https://lasi.lv/par-svarigo/latvija/marupes-novads-un-ta-cusku-diditajs.30676,https://media.lasi.lv/media/cache/gallery__jpeg/uploads/media/image/20250723205015688120d7c604d.jpg,,ONLINE_NEWS,,NOT AVAILABLE,Latvian,,15192.05,607682,59,98,,Europe,Latvia,,,Riga
